listing_url,condition,currency,data_source,is_synthetic,location,price,product_title,product_name,scraped_at,search_category,seller,price_category,matched_listing_url,match_score,match_status
https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110590174029?src=urllib&_skw=Apple+iPhone&hash=item19bfb0234d:g:default1,new,USD,ebay_sandbox,False,,39.99,Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),2026-08-20 19:31:41,apple iphone,,Low,https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110589984328?src=urllib&_skw=Apple+iPhone&hash=item19bfad3e48:g:default1,100.0,Strong Match
https://mock.echochain.local/listing/00045,certified refurbished,USD,synthetic_mock,True,Phoenix,697.54,Galaxy Book4 Edge NP750XQB-KA2US 256GB - Certified Refurbished,Galaxy Book4 Edge NP750XQB-KA2US 256GB - Certified Refurbished,2026-08-09 08:23:16,samsung galaxy,mock_seller_82,Low,https://mock.echochain.local/listing/00081,96.77,Strong Match
https://mock.echochain.local/listing/00379,used - good,USD,synthetic_mock,True,Dallas,137.07,Apple A1660 Used - Good,Apple A1660 Used - Good,2026-08-18 19:51:16,apple iphone,mock_seller_56,Low,https://mock.echochain.local/listing/00137,90.2,Strong Match
https://mock.echochain.local/listing/00148,used - good,USD,synthetic_mock,True,Los Angeles,493.86,Dell Latitude 5491 128GB - Used - Good,Dell Latitude 5491 128GB - Used - Good,2026-08-17 20:05:16,dell laptop,mock_seller_18,Low,https://mock.echochain.local/listing/00155,89.86,Possible Match
https://mock.echochain.local/listing/00366,used - excellent,USD,synthetic_mock,True,Phoenix,75.7,Sony Model 61 Wireless Headphones Unlocked,Sony Model 61 Wireless Headphones Unlocked,2026-08-31 19:13:16,sony headphones,mock_seller_26,Low,https://mock.echochain.local/listing/00027,94.38,Strong Match
https://sandbox.ebay.com/itm/Dell-DC16256-16-Laptop-RYZEN-7-250-16GB-RAM-1TB-SSD-RADEON-GRAPHICS/110590203854?src=urllib&_skw=Dell+Laptop&hash=item19bfb097ce:g:O0YAAeSw5lZqgTfm,new,USD,ebay_sandbox,False,,859.99,"Dell DC16256 16"" Laptop RYZEN 7 250 16GB RAM 1TB SSD RADEON GRAPHICS","Dell DC16256 16"" Laptop RYZEN 7 250 16GB RAM 1TB SSD RADEON GRAPHICS",2026-08-20 19:31:47,dell laptop,,Low,https://sandbox.ebay.com/itm/Dell-DC15250-15-6-Laptop-Core-3-100U-8GB-RAM-512GB-SSD/110590208572?src=urllib&_skw=Dell+Laptop&hash=item19bfb0aa3c:g:HQ4AAeSwQ4xqg--2,66.67,No Strong Match
https://mock.echochain.local/listing/00141,new,USD,synthetic_mock,True,Dallas,134.06,Apple iPhone 7 New Great Condition,Apple iPhone 7 New Great Condition,2026-08-31 05:02:16,apple iphone,mock_seller_4,Low,https://mock.echochain.local/listing/00455,89.86,Possible Match
https://mock.echochain.local/listing/00367,open box,USD,synthetic_mock,True,New York,400.99,Latitude 5491 Laptop 128GB WiFi,Latitude 5491 Laptop 128GB WiFi,2026-08-24 09:28:16,dell laptop,mock_seller_70,Low,https://mock.echochain.local/listing/00255,86.67,Possible Match
https://mock.echochain.local/listing/00182,open box,USD,synthetic_mock,True,Los Angeles,322.08,HP 14-em0002wm Laptop 256GB - Open Box,HP 14-em0002wm Laptop 256GB - Open Box,2026-08-03 16:59:16,hp laptop,mock_seller_37,Low,https://mock.echochain.local/listing/00384,94.74,Strong Match
https://mock.echochain.local/listing/00008,used,USD,synthetic_mock,True,Dallas,407.1,HP 15-fb3093dx Laptop - Used,HP 15-fb3093dx Laptop - Used,2026-08-26 21:20:16,hp laptop,mock_seller_92,Low,https://mock.echochain.local/listing/00290,86.79,Possible Match
https://mock.echochain.local/listing/00353,used - excellent,USD,synthetic_mock,True,New York,565.48,HP 15-fb3093dx Used - Excellent 64GB,HP 15-fb3093dx Used - Excellent 64GB,2026-08-13 04:07:16,hp laptop,mock_seller_72,Low,https://mock.echochain.local/listing/00060,100.0,Strong Match
https://mock.echochain.local/listing/00315,used - good,USD,synthetic_mock,True,Miami,358.04,Latitude 5491 Laptop - Used - Good,Latitude 5491 Laptop - Used - Good,2026-08-16 05:22:16,dell laptop,mock_seller_36,Low,https://mock.echochain.local/listing/00493,100.0,Strong Match
https://mock.echochain.local/listing/00091,open box,USD,synthetic_mock,True,Phoenix,822.69,Samsung NP750XQB-KA2US Open Box,Samsung NP750XQB-KA2US Open Box,2026-08-28 13:48:16,samsung galaxy,mock_seller_45,Low,https://mock.echochain.local/listing/00145,92.54,Strong Match
https://sandbox.ebay.com/itm/HP-OmniBook-3-17-dp0199nr-17-3-Laptop-Ryzen-3-30-8GB-RAM-512GB-SSD-Mica-Silver/110590208589?src=urllib&_skw=HP+Laptop&hash=item19bfb0aa4d:g:HTgAAeSwjnhqg~Aq,new,USD,ebay_sandbox,False,,649.99,"HP OmniBook 3 17-dp0199nr 17.3"" Laptop Ryzen 3 30 8GB RAM 512GB SSD Mica Silver","HP OmniBook 3 17-dp0199nr 17.3"" Laptop Ryzen 3 30 8GB RAM 512GB SSD Mica Silver",2026-08-20 19:31:44,hp laptop,,Low,https://sandbox.ebay.com/itm/HP-OmniBook-3-17-dp0105dx-17-3-Laptop-Ryzen-5-40-8GB-RAM-512GB-SSD/110590208579?src=urllib&_skw=HP+Laptop&hash=item19bfb0aa43:g:HTYAAeSwjnhqg-~q,83.56,Possible Match
https://mock.echochain.local/listing/00173,used - good,USD,synthetic_mock,True,Los Angeles,150.6,iPhone 7 128GB - Used - Good,iPhone 7 128GB - Used - Good,2026-08-08 22:59:16,apple iphone,mock_seller_80,Low,https://mock.echochain.local/listing/00240,94.74,Strong Match
https://mock.echochain.local/listing/00132,certified refurbished,USD,synthetic_mock,True,Dallas,589.49,HP 15-fb3093dx Certified Refurbished 256GB,HP 15-fb3093dx Certified Refurbished 256GB,2026-08-11 20:21:16,hp laptop,mock_seller_20,Low,https://mock.echochain.local/listing/00254,96.39,Strong Match
https://mock.echochain.local/listing/00485,used - good,USD,synthetic_mock,True,Dallas,281.63,Dell Latitude 5491 Used - Good Unlocked,Dell Latitude 5491 Used - Good Unlocked,2026-08-05 11:30:16,dell laptop,mock_seller_4,Low,https://mock.echochain.local/listing/00398,90.14,Strong Match
https://mock.echochain.local/listing/00341,open box,USD,synthetic_mock,True,Phoenix,297.31,Dell Latitude 5491 WiFi,Dell Latitude 5491 WiFi,2026-08-13 14:52:16,dell laptop,mock_seller_82,Low,https://mock.echochain.local/listing/00023,82.61,Possible Match
https://mock.echochain.local/listing/00417,certified refurbished,USD,synthetic_mock,True,New York,978.68,Samsung NP750XQB-KA2US Certified Refurbished 256GB,Samsung NP750XQB-KA2US Certified Refurbished 256GB,2026-08-18 18:47:16,samsung galaxy,mock_seller_76,Low,https://mock.echochain.local/listing/00422,96.0,Strong Match
https://mock.echochain.local/listing/00451,open box,USD,synthetic_mock,True,Dallas,148.3,Apple iPhone 7 Open Box Unlocked,Apple iPhone 7 Open Box Unlocked,2026-08-22 22:26:16,apple iphone,mock_seller_83,Low,https://mock.echochain.local/listing/00238,81.97,Possible Match
https://mock.echochain.local/listing/00458,new,USD,synthetic_mock,True,Los Angeles,457.2,Galaxy Book4 Edge NP750XQB-KA2US 128GB With Charger,Galaxy Book4 Edge NP750XQB-KA2US 128GB With Charger,2026-08-04 09:35:16,samsung galaxy,mock_seller_63,Low,https://mock.echochain.local/listing/00260,92.0,Strong Match
https://mock.echochain.local/listing/00430,open box,USD,synthetic_mock,True,Miami,356.53,Apple A2633 Open Box 64GB,Apple A2633 Open Box 64GB,2026-08-11 23:45:16,apple iphone,mock_seller_100,Low,https://mock.echochain.local/listing/00216,80.0,Possible Match
https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110589986745?src=urllib&_skw=Apple+iPhone&hash=item19bfad47b9:g:default1,new,USD,ebay_sandbox,False,,39.99,Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),2026-08-20 19:31:41,apple iphone,,Low,https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110589984328?src=urllib&_skw=Apple+iPhone&hash=item19bfad3e48:g:default1,100.0,Strong Match
https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110589985396?src=urllib&_skw=Apple+iPhone&hash=item19bfad4274:g:default1,new,USD,ebay_sandbox,False,,39.99,Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),2026-08-20 19:31:41,apple iphone,,Low,https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110589984328?src=urllib&_skw=Apple+iPhone&hash=item19bfad3e48:g:default1,100.0,Strong Match
https://mock.echochain.local/listing/00292,used - excellent,USD,synthetic_mock,True,Houston,297.92,HP Laptop 14-em0002wm 256GB,HP Laptop 14-em0002wm 256GB,2026-08-29 03:04:16,hp laptop,mock_seller_83,Low,https://mock.echochain.local/listing/00300,83.33,Possible Match
https://mock.echochain.local/listing/00415,used - good,USD,synthetic_mock,True,Chicago,84.57,Sony Model 61 Wireless Headphones Used - Good With Charger,Sony Model 61 Wireless Headphones Used - Good With Charger,2026-08-20 22:16:16,sony headphones,mock_seller_34,Low,https://mock.echochain.local/listing/00305,88.89,Possible Match
https://mock.echochain.local/listing/00214,open box,USD,synthetic_mock,True,Miami,456.47,HP Laptop 14-em0002wm Open Box Fast Shipping,HP Laptop 14-em0002wm Open Box Fast Shipping,2026-08-22 11:08:16,hp laptop,mock_seller_93,Low,https://mock.echochain.local/listing/00350,93.18,Strong Match
https://mock.echochain.local/listing/00187,certified refurbished,USD,synthetic_mock,True,Miami,514.67,iPhone 13 - Certified Refurbished,iPhone 13 - Certified Refurbished,2026-08-28 14:23:16,apple iphone,mock_seller_51,Low,https://mock.echochain.local/listing/00200,89.86,Possible Match
https://mock.echochain.local/listing/00051,certified refurbished,USD,synthetic_mock,True,Chicago,496.17,Samsung Galaxy Book4 Edge NP750XQB-KA2US Free Shipping,Samsung Galaxy Book4 Edge NP750XQB-KA2US Free Shipping,2026-08-20 11:21:16,samsung galaxy,mock_seller_60,Low,https://mock.echochain.local/listing/00399,95.58,Strong Match
https://sandbox.ebay.com/itm/HP-OmniBook-3-17-dp0105dx-17-3-Laptop-Ryzen-5-40-8GB-RAM-512GB-SSD/110590208579?src=urllib&_skw=HP+Laptop&hash=item19bfb0aa43:g:HTYAAeSwjnhqg-~q,new,USD,ebay_sandbox,False,,599.99,"HP OmniBook 3 17-dp0105dx 17.3"" Laptop Ryzen 5 40 8GB RAM 512GB SSD","HP OmniBook 3 17-dp0105dx 17.3"" Laptop Ryzen 5 40 8GB RAM 512GB SSD",2026-08-20 19:31:44,hp laptop,,Low,https://sandbox.ebay.com/itm/HP-OmniBook-3-17-dp0199nr-17-3-Laptop-Ryzen-3-30-8GB-RAM-512GB-SSD-Mica-Silver/110590208589?src=urllib&_skw=HP+Laptop&hash=item19bfb0aa4d:g:HTgAAeSwjnhqg~Aq,83.56,Possible Match
https://mock.echochain.local/listing/00178,certified refurbished,USD,synthetic_mock,True,New York,467.36,Samsung Galaxy Book4 Edge NP750XQB-KA2US Certified Refurbished WiFi,Samsung Galaxy Book4 Edge NP750XQB-KA2US Certified Refurbished WiFi,2026-08-02 18:09:16,samsung galaxy,mock_seller_25,Low,https://mock.echochain.local/listing/00437,93.65,Strong Match
https://mock.echochain.local/listing/00109,used - good,USD,synthetic_mock,True,Dallas,332.5,iPhone 13 Used - Good Unlocked,iPhone 13 Used - Good Unlocked,2026-08-12 21:41:16,apple iphone,mock_seller_92,Low,https://mock.echochain.local/listing/00024,80.77,Possible Match
https://mock.echochain.local/listing/00089,used - good,USD,synthetic_mock,True,Chicago,385.91,HP Laptop 14-em0002wm Used - Good WiFi,HP Laptop 14-em0002wm Used - Good WiFi,2026-08-14 18:26:16,hp laptop,mock_seller_24,Low,https://mock.echochain.local/listing/00116,92.96,Strong Match
https://mock.echochain.local/listing/00079,certified refurbished,USD,synthetic_mock,True,Houston,602.34,Dell Laptop DC15250 64GB - Certified Refurbished,Dell Laptop DC15250 64GB - Certified Refurbished,2026-08-18 13:15:16,dell laptop,mock_seller_81,Low,https://mock.echochain.local/listing/00326,94.85,Strong Match
https://mock.echochain.local/listing/00235,open box,USD,synthetic_mock,True,Miami,125.72,Sony Neckband Model 61 256GB - Open Box,Sony Neckband Model 61 256GB - Open Box,2026-08-06 18:12:16,sony headphones,mock_seller_53,Low,https://mock.echochain.local/listing/00107,91.67,Strong Match
https://mock.echochain.local/listing/00087,open box,USD,synthetic_mock,True,Phoenix,511.71,Apple iPhone 13 256GB - Open Box,Apple iPhone 13 256GB - Open Box,2026-08-31 21:12:16,apple iphone,mock_seller_31,Low,https://mock.echochain.local/listing/00404,95.24,Strong Match
https://mock.echochain.local/listing/00394,used,USD,synthetic_mock,True,Dallas,405.74,HP 15-fb3093dx Laptop 256GB With Charger,HP 15-fb3093dx Laptop 256GB With Charger,2026-08-26 14:34:16,hp laptop,mock_seller_27,Low,https://mock.echochain.local/listing/00064,86.75,Possible Match
https://mock.echochain.local/listing/00453,used,USD,synthetic_mock,True,Chicago,117.89,Sony Model 61 Used 64GB,Sony Model 61 Used 64GB,2026-08-24 20:18:16,sony headphones,mock_seller_71,Low,https://mock.echochain.local/listing/00201,100.0,Strong Match
https://mock.echochain.local/listing/00328,used - excellent,USD,synthetic_mock,True,Phoenix,424.21,HP 14-em0002wm Used - Excellent,HP 14-em0002wm Used - Excellent,2026-08-06 08:00:16,hp laptop,mock_seller_84,Low,https://mock.echochain.local/listing/00053,100.0,Strong Match
https://mock.echochain.local/listing/00073,used - excellent,USD,synthetic_mock,True,New York,725.26,Samsung NP750XQB-KA2US Used - Excellent 128GB,Samsung NP750XQB-KA2US Used - Excellent 128GB,2026-08-18 02:11:16,samsung galaxy,mock_seller_77,Low,https://mock.echochain.local/listing/00429,100.0,Strong Match
https://mock.echochain.local/listing/00276,open box,USD,synthetic_mock,True,Chicago,323.37,iPhone 13,iPhone 13,2026-08-18 04:52:16,apple iphone,mock_seller_20,Low,https://mock.echochain.local/listing/00118,78.26,Possible Match
https://mock.echochain.local/listing/00356,new,USD,synthetic_mock,True,Los Angeles,671.89,Galaxy Book4 Edge NP750XQB-KA2US 256GB,Galaxy Book4 Edge NP750XQB-KA2US 256GB,2026-08-31 22:41:16,samsung galaxy,mock_seller_1,Low,https://mock.echochain.local/listing/00297,100.0,Strong Match
https://sandbox.ebay.com/itm/Samsung-Galaxy-Book4-Edge-NP750XQB-KA2US-15-6-Laptop-Qualcomm-Snapdragon-X/110590204768?src=urllib&_skw=Samsung+Galaxy&hash=item19bfb09b60:g:PBkAAeSw5lZqgZwG,new,USD,ebay_sandbox,False,,759.99,"Samsung Galaxy Book4 Edge NP750XQB-KA2US 15.6"" Laptop Qualcomm Snapdragon X","Samsung Galaxy Book4 Edge NP750XQB-KA2US 15.6"" Laptop Qualcomm Snapdragon X",2026-08-20 19:31:37,samsung galaxy,,Low,https://sandbox.ebay.com/itm/Samsung-Galaxy-Book4-Edge-NP750XQB-KA2US-15-6-Laptop-Qualcomm-Snapdragon-X/110590208543?src=urllib&_skw=Samsung+Galaxy&hash=item19bfb0aa1f:g:HUAAAeSwjnhqg~Ef,100.0,Strong Match
https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110590000595?src=urllib&_skw=Apple+iPhone&hash=item19bfad7dd3:g:default1,new,USD,ebay_sandbox,False,,39.99,Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),2026-08-20 19:31:41,apple iphone,,Low,https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110589984328?src=urllib&_skw=Apple+iPhone&hash=item19bfad3e48:g:default1,100.0,Strong Match
https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110590002925?src=urllib&_skw=Apple+iPhone&hash=item19bfad86ed:g:default1,new,USD,ebay_sandbox,False,,39.99,Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),2026-08-20 19:31:41,apple iphone,,Low,https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110589984328?src=urllib&_skw=Apple+iPhone&hash=item19bfad3e48:g:default1,100.0,Strong Match
https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110589987989?src=urllib&_skw=Apple+iPhone&hash=item19bfad4c95:g:default1,new,USD,ebay_sandbox,False,,39.99,Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),2026-08-20 19:31:41,apple iphone,,Low,https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110589984328?src=urllib&_skw=Apple+iPhone&hash=item19bfad3e48:g:default1,100.0,Strong Match
https://mock.echochain.local/listing/00344,new,USD,synthetic_mock,True,Phoenix,431.12,Latitude 5491 Laptop Tested Working,Latitude 5491 Laptop Tested Working,2026-08-18 09:38:16,dell laptop,mock_seller_26,Low,https://mock.echochain.local/listing/00188,100.0,Strong Match
https://mock.echochain.local/listing/00139,certified refurbished,USD,synthetic_mock,True,Los Angeles,385.18,Dell Latitude 5491 64GB Tested Working,Dell Latitude 5491 64GB Tested Working,2026-08-06 04:41:16,dell laptop,mock_seller_14,Low,https://mock.echochain.local/listing/00295,100.0,Strong Match
https://mock.echochain.local/listing/00036,used - good,USD,synthetic_mock,True,New York,284.6,Apple iPhone 13 256GB Great Condition,Apple iPhone 13 256GB Great Condition,2026-08-25 10:39:16,apple iphone,mock_seller_34,Low,https://mock.echochain.local/listing/00455,91.67,Strong Match
https://mock.echochain.local/listing/00118,used,USD,synthetic_mock,True,Miami,331.63,iPhone 13 64GB,iPhone 13 64GB,2026-08-12 02:45:16,apple iphone,mock_seller_78,Low,https://mock.echochain.local/listing/00270,100.0,Strong Match
https://mock.echochain.local/listing/00342,certified refurbished,USD,synthetic_mock,True,Los Angeles,35.79,Sony Neckband Model 61 Unlocked,Sony Neckband Model 61 Unlocked,2026-08-30 02:48:16,sony headphones,mock_seller_49,Low,https://mock.echochain.local/listing/00021,93.94,Strong Match
https://mock.echochain.local/listing/00441,used,USD,synthetic_mock,True,Phoenix,468.34,HP OmniBook 3 16-by0015dx Used Free Shipping,HP OmniBook 3 16-by0015dx Used Free Shipping,2026-08-19 20:01:16,hp laptop,mock_seller_67,Low,https://mock.echochain.local/listing/00229,89.89,Possible Match
https://mock.echochain.local/listing/00153,used,USD,synthetic_mock,True,Phoenix,473.3,Galaxy Book4 Edge NP750XQB-KA2US 256GB - Used,Galaxy Book4 Edge NP750XQB-KA2US 256GB - Used,2026-08-06 04:37:16,samsung galaxy,mock_seller_56,Low,https://mock.echochain.local/listing/00470,91.84,Strong Match
https://mock.echochain.local/listing/00355,certified refurbished,USD,synthetic_mock,True,Miami,91.04,iPhone 7 Certified Refurbished Free Shipping,iPhone 7 Certified Refurbished Free Shipping,2026-08-18 21:48:16,apple iphone,mock_seller_12,Low,https://mock.echochain.local/listing/00354,93.18,Strong Match
https://mock.echochain.local/listing/00180,certified refurbished,USD,synthetic_mock,True,Dallas,280.4,Dell Latitude 5491 128GB - Certified Refurbished,Dell Latitude 5491 128GB - Certified Refurbished,2026-08-28 01:18:16,dell laptop,mock_seller_69,Low,https://mock.echochain.local/listing/00113,100.0,Strong Match
https://mock.echochain.local/listing/00190,used - good,USD,synthetic_mock,True,Los Angeles,195.78,Apple iPhone 7 64GB - Used - Good,Apple iPhone 7 64GB - Used - Good,2026-08-17 06:11:16,apple iphone,mock_seller_52,Low,https://mock.echochain.local/listing/00103,100.0,Strong Match
https://mock.echochain.local/listing/00488,used - excellent,USD,synthetic_mock,True,New York,365.51,HP 15-fb3093dx Laptop Used - Excellent Fast Shipping,HP 15-fb3093dx Laptop Used - Excellent Fast Shipping,2026-08-26 14:50:16,hp laptop,mock_seller_98,Low,https://mock.echochain.local/listing/00177,77.55,Possible Match
https://sandbox.ebay.com/itm/app-Samsung-Galaxy-S24-Ultra-Phantom-Black-app/110590179288?src=urllib&_skw=Samsung+Galaxy&hash=item19bfb037d8:i:110590179288,new,USD,ebay_sandbox,False,,1309.99,app Samsung Galaxy S24 Ultra (Phantom Black) app,app Samsung Galaxy S24 Ultra (Phantom Black) app,2026-08-20 19:31:37,samsung galaxy,,Low,https://sandbox.ebay.com/itm/app-Samsung-Galaxy-S24-Ultra-Phantom-Black-app/110590176204?src=urllib&_skw=Samsung+Galaxy&hash=item19bfb02bcc:i:110590176204,100.0,Strong Match
https://mock.echochain.local/listing/00254,certified refurbished,USD,synthetic_mock,True,Los Angeles,415.73,HP 15-fb3093dx Certified Refurbished 64GB,HP 15-fb3093dx Certified Refurbished 64GB,2026-08-24 23:19:16,hp laptop,mock_seller_87,Low,https://mock.echochain.local/listing/00132,96.39,Strong Match
https://mock.echochain.local/listing/00401,used,USD,synthetic_mock,True,Chicago,259.7,HP 14-em0002wm Laptop 256GB - Used,HP 14-em0002wm Laptop 256GB - Used,2026-08-07 02:38:16,hp laptop,mock_seller_19,Low,https://mock.echochain.local/listing/00213,94.12,Strong Match
https://mock.echochain.local/listing/00273,new,USD,synthetic_mock,True,Phoenix,257.34,HP 14-em0002wm Laptop WiFi,HP 14-em0002wm Laptop WiFi,2026-08-03 04:43:16,hp laptop,mock_seller_67,Low,https://mock.echochain.local/listing/00444,78.57,Possible Match
https://mock.echochain.local/listing/00416,certified refurbished,USD,synthetic_mock,True,Phoenix,776.16,HP 16-by0015dx Certified Refurbished,HP 16-by0015dx Certified Refurbished,2026-08-08 00:00:16,hp laptop,mock_seller_69,Low,https://mock.echochain.local/listing/00055,86.11,Possible Match
https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110590173229?src=urllib&_skw=Apple+iPhone&hash=item19bfb0202d:g:default1,new,USD,ebay_sandbox,False,,39.99,Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),2026-08-20 19:31:41,apple iphone,,Low,https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110589984328?src=urllib&_skw=Apple+iPhone&hash=item19bfad3e48:g:default1,100.0,Strong Match
https://mock.echochain.local/listing/00248,used - excellent,USD,synthetic_mock,True,New York,67.75,Sony Neckband Model 61 Used - Excellent WiFi,Sony Neckband Model 61 Used - Excellent WiFi,2026-08-18 21:13:16,sony headphones,mock_seller_46,Low,https://mock.echochain.local/listing/00483,86.67,Possible Match
https://mock.echochain.local/listing/00133,used - good,USD,synthetic_mock,True,Seattle,428.51,iPhone 13 Used - Good Free Shipping,iPhone 13 Used - Good Free Shipping,2026-08-03 13:57:16,apple iphone,mock_seller_72,Low,https://mock.echochain.local/listing/00020,79.37,Possible Match
https://mock.echochain.local/listing/00360,certified refurbished,USD,synthetic_mock,True,Dallas,529.06,Apple iPhone 13 64GB With Charger,Apple iPhone 13 64GB With Charger,2026-08-21 09:47:16,apple iphone,mock_seller_25,Low,https://mock.echochain.local/listing/00104,95.38,Strong Match
https://mock.echochain.local/listing/00316,new,USD,synthetic_mock,True,Los Angeles,159.32,Apple iPhone 7 New WiFi,Apple iPhone 7 New WiFi,2026-08-15 12:17:16,apple iphone,mock_seller_14,Low,https://mock.echochain.local/listing/00130,83.72,Possible Match
https://mock.echochain.local/listing/00149,used - good,USD,synthetic_mock,True,Miami,937.18,Samsung Galaxy Book4 Edge NP750XQB-KA2US Used - Good,Samsung Galaxy Book4 Edge NP750XQB-KA2US Used - Good,2026-08-23 06:44:16,samsung galaxy,mock_seller_51,Low,https://mock.echochain.local/listing/00310,92.86,Strong Match
https://mock.echochain.local/listing/00198,new,USD,synthetic_mock,True,Seattle,480.69,Apple iPhone 13 New Free Shipping,Apple iPhone 13 New Free Shipping,2026-08-08 19:30:16,apple iphone,mock_seller_83,Low,https://mock.echochain.local/listing/00122,93.55,Strong Match
https://mock.echochain.local/listing/00400,certified refurbished,USD,synthetic_mock,True,New York,60.99,Sony Neckband Model 61 Certified Refurbished,Sony Neckband Model 61 Certified Refurbished,2026-08-27 23:51:16,sony headphones,mock_seller_77,Low,https://mock.echochain.local/listing/00491,97.78,Strong Match
https://mock.echochain.local/listing/00207,new,USD,synthetic_mock,True,Los Angeles,304.29,Latitude 5491 Laptop New Free Shipping,Latitude 5491 Laptop New Free Shipping,2026-08-25 09:55:16,dell laptop,mock_seller_83,Low,https://mock.echochain.local/listing/00080,94.44,Strong Match
https://mock.echochain.local/listing/00299,certified refurbished,USD,synthetic_mock,True,Dallas,405.45,Dell Latitude 5491 Certified Refurbished 128GB,Dell Latitude 5491 Certified Refurbished 128GB,2026-08-12 03:39:16,dell laptop,mock_seller_13,Low,https://mock.echochain.local/listing/00365,100.0,Strong Match
https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110589982386?src=urllib&_skw=Apple+iPhone&hash=item19bfad36b2:g:default1,new,USD,ebay_sandbox,False,,39.99,Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),2026-08-20 19:31:41,apple iphone,,Low,https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110589984328?src=urllib&_skw=Apple+iPhone&hash=item19bfad3e48:g:default1,100.0,Strong Match
https://mock.echochain.local/listing/00350,open box,USD,synthetic_mock,True,Los Angeles,239.57,HP Laptop 14-em0002wm Open Box Free Shipping,HP Laptop 14-em0002wm Open Box Free Shipping,2026-08-10 17:13:16,hp laptop,mock_seller_21,Low,https://mock.echochain.local/listing/00214,93.18,Strong Match
https://mock.echochain.local/listing/00365,certified refurbished,USD,synthetic_mock,True,Seattle,359.93,Dell Latitude 5491 Certified Refurbished 128GB,Dell Latitude 5491 Certified Refurbished 128GB,2026-08-14 21:34:16,dell laptop,mock_seller_91,Low,https://mock.echochain.local/listing/00299,100.0,Strong Match
https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110590001241?src=urllib&_skw=Apple+iPhone&hash=item19bfad8059:g:default1,new,USD,ebay_sandbox,False,,39.99,Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),Apple iPhone 7 - 32GB - Black (Unlocked) A1660 (CDMA + GSM),2026-08-20 19:31:41,apple iphone,,Low,https://sandbox.ebay.com/itm/Apple-iPhone-7-32GB-Black-Unlocked-A1660-CDMA-GSM/110589984328?src=urllib&_skw=Apple+iPhone&hash=item19bfad3e48:g:default1,100.0,Strong Match
